Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min, 120 min, 130 min, 140 min, 150 min, 160 min, 170 min, 180 min, 190 min, 200 min, 210 min, 220 min, 230 min, 240 min, 250 min, 260 min, 270 min, 280 min, 290 min, 300 min, 310 min, 320 min, 330 min, 340 min, 350 min, 360 min, 370 min, 380 min, 390 min, 400 min, 410 min, 420 min, 430 min, 440 min, 450 min, 460 min, 470 min,
Utilization, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 1, 0, 0, 0, 0, 0, 0.00542, 0.00113548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00141843, 0.000205139, 0.0022683, 0, 0, 0, 0.00529126, 0.00541473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000954437
, , 0, 0, 0, 0, 0, 0.0542, 0.0113548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0141843, 0.00205139, 0.0226829, 0, 0, 0, 0.0529126, 0.0541473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00954437
, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 5, 0.0100612, 0.0182384, 0.0147298, 0.0253366, 0.0181921, 0.0171512, 0.0108829, 0.00489704, 0.01047, 0.00772915, 0.00631878, 0.00768382, 0.0109721, 0.0133294, 0.0102118, 0.0104301, 0.0111589, 0.00805596, 0.0307179, 0.0347108, 0.0234297, 0.0323952, 0.0412963, 0.0314879, 0.0229481, 0.038811, 0.0303231, 0.0320319, 0.035994, 0.0362387, 0.00909311, 0.0116069, 0.0131969, 0.00798428, 0.00768042, 0.0165998, 0.0232501, 0.0364719, 0.0453574, 0.028359, 0.0348354, 0.0359977, 0.0313589, 0.0208833, 0.0315671, 0.0300853, 0.045209, 0.0488771
, , 0.0345602, 0.0509773, 0.0436032, 0.057044, 0.0503741, 0.0447358, 0.0341928, 0.021427, 0.039042, 0.0308198, 0.0261242, 0.032332, 0.0381873, 0.0445944, 0.0369077, 0.0393327, 0.0405323, 0.0318998, 0.0615765, 0.0618206, 0.0562479, 0.0638198, 0.0694653, 0.0733132, 0.0508156, 0.0717743, 0.056832, 0.0704068, 0.067411, 0.070299, 0.029631, 0.0405643, 0.042901, 0.0362064, 0.0352732, 0.0488636, 0.0572683, 0.0732514, 0.0763346, 0.0575595, 0.069863, 0.0782512, 0.0580608, 0.0527553, 0.061078, 0.0584031, 0.0807162, 0.0851589
, 6, 0.0131056, 0.0152795, 0.0128054, 0.0117517, 0.0116143, 0.0136794, 0.00822427, 0.0111725, 0.00791011, 0.00755617, 0.00786028, 0.00771334, 0.00850613, 0.00850267, 0.00771135, 0.00549336, 0.0102867, 0.00808089, 0.0118657, 0.0114805, 0.0128324, 0.00962509, 0.0105022, 0.0107886, 0.0133808, 0.0112673, 0.0144995, 0.0143414, 0.014425, 0.0120168, 0.0102524, 0.00876529, 0.00717902, 0.0087427, 0.0103235, 0.0067768, 0.0105195, 0.0135729, 0.0141808, 0.0128134, 0.012603, 0.0166357, 0.0106643, 0.0105746, 0.0123575, 0.0255604, 0.0254266, 0.0222538
, , 0.017536, 0.0207704, 0.0190034, 0.0167915, 0.0180853, 0.0199381, 0.013157, 0.0187672, 0.014088, 0.0158296, 0.0148327, 0.0122825, 0.0159324, 0.0141976, 0.0136442, 0.0107033, 0.0159237, 0.0138648, 0.0181784, 0.0173584, 0.0198265, 0.0143448, 0.0164956, 0.0162046, 0.0202498, 0.0188797, 0.017902, 0.0221916, 0.0215194, 0.0181984, 0.0202031, 0.0144758, 0.012772, 0.0148125, 0.0168117, 0.0139743, 0.0163693, 0.0183785, 0.0210911, 0.0197906, 0.0190622, 0.0274217, 0.0149464, 0.0161502, 0.0179425, 0.0255214, 0.0233811, 0.0276815
, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 8, 0.00795124, 0.0090167, 0.0103177, 0.0173533, 0.0190983, 0.0172161, 0.00752836, 0.00608658, 0.00422815, 0.00763702, 0.00648465, 0.00446666, 0.00634383, 0.0045854, 0.00627797, 0.00640994, 0.00735736, 0.00538414, 0.0157035, 0.0266989, 0.0183318, 0.0127824, 0.0164751, 0.0216258, 0.0219364, 0.030065, 0.021655, 0.0162672, 0.0121295, 0.0163031, 0.00619302, 0.00937823, 0.00815887, 0.00854145, 0.0110972, 0.00422913, 0.0207344, 0.015199, 0.0193846, 0.0212331, 0.0202271, 0.0153517, 0.021332, 0.0211584, 0.0195293, 0.0591664, 0.0627816, 0.0578404
, , 0.0207813, 0.0241478, 0.0328419, 0.0326827, 0.0383589, 0.0303216, 0.0250385, 0.0181491, 0.0135187, 0.0224967, 0.0222234, 0.0159424, 0.0200189, 0.0153527, 0.0243125, 0.0229948, 0.0265054, 0.0178705, 0.0295396, 0.0411476, 0.0356306, 0.0235645, 0.03656, 0.0472478, 0.0396162, 0.0555074, 0.0374363, 0.0335893, 0.0258864, 0.030259, 0.0201816, 0.032466, 0.0242726, 0.0196845, 0.0308949, 0.0149519, 0.0351123, 0.0315147, 0.0368478, 0.0363655, 0.0361673, 0.0283329, 0.0476275, 0.0416044, 0.0338016, 0.0561043, 0.0553925, 0.0552172
,Sum, 0.031118, 0.0425346, 0.0378529, 0.0544415, 0.0489047, 0.0534667, 0.027771, 0.0221561, 0.0226083, 0.0229223, 0.0206637, 0.0198638, 0.025822, 0.0264175, 0.0242011, 0.0223335, 0.0288029, 0.0229394, 0.0584922, 0.0751585, 0.0545938, 0.0548027, 0.0682736, 0.0691935, 0.0636801, 0.0801433, 0.0664776, 0.0626405, 0.0625485, 0.0645586, 0.0255386, 0.0297504, 0.0285348, 0.0252684, 0.0291011, 0.0276057, 0.054504, 0.0652438, 0.0789227, 0.0624056, 0.0676655, 0.0679851, 0.0633553, 0.0526163, 0.0634539, 0.114812, 0.133417, 0.129926
, , 0.04329, 0.0588229, 0.0545855, 0.0684276, 0.0638531, 0.0773871, 0.0489857, 0.0350639, 0.044523, 0.0435848, 0.0365525, 0.0417872, 0.0416453, 0.0476306, 0.0460562, 0.0453498, 0.0507359, 0.040541, 0.0715117, 0.0762445, 0.0675169, 0.065825, 0.0815465, 0.0966558, 0.0827516, 0.0892058, 0.0767459, 0.0762631, 0.0776449, 0.0708565, 0.037895, 0.0533503, 0.0514096, 0.0404743, 0.0455786, 0.0516011, 0.0637929, 0.0771214, 0.0799615, 0.0720283, 0.081068, 0.0824209, 0.071555, 0.0679448, 0.0703371, 0.0795609, 0.0882638, 0.0921859
Service Time, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
